relationship_id,source_criminal,target_criminal,relationship_type,shared_fir_count,strength_score,active
REL002319,CR01747,CR00550,Associate,0,93,True
REL002320,CR01591,CR02397,Associate,0,72,False
REL002321,CR02884,CR00128,Financial Link,0,35,True
REL002322,CR02327,CR01715,Gang Member,0,33,True
REL002323,CR02660,CR01525,Co-Offender,0,73,True
REL002324,CR00420,CR02765,Co-Offender,0,25,True
REL002325,CR02558,CR01492,Financial Link,0,52,True
REL002326,CR01965,CR00199,Known Contact,0,18,False
REL002327,CR01595,CR01697,Gang Member,0,25,False
REL002328,CR00450,CR01822,Financial Link,0,62,True
REL002329,CR01668,CR01168,Gang Member,0,62,True
REL002330,CR00136,CR00983,Family,0,65,True
REL002331,CR00700,CR01042,Financial Link,0,49,True
REL002332,CR01916,CR02193,Known Contact,0,44,True
REL002333,CR00328,CR02931,Known Contact,0,82,True
REL002334,CR02383,CR01013,Gang Member,0,25,True
REL002335,CR02663,CR02405,Associate,0,36,True
REL002336,CR01775,CR02387,Family,0,66,False
REL002337,CR01597,CR01183,Co-Offender,0,45,True
REL002338,CR00786,CR01147,Gang Member,0,75,True
REL002339,CR02027,CR00079,Co-Offender,0,34,False
REL002340,CR00110,CR02560,Financial Link,0,76,True
REL002341,CR02528,CR01317,Family,0,33,True
REL002342,CR00070,CR00952,Associate,0,96,True
REL002343,CR01674,CR01518,Gang Member,0,3,True
REL002344,CR00188,CR02574,Co-Offender,0,72,False
REL002345,CR01842,CR00523,Business Partner,0,99,True
REL002346,CR01262,CR02998,Gang Member,0,86,True
REL002347,CR00019,CR00738,Business Partner,0,43,False
REL002348,CR01722,CR01042,Co-Offender,0,29,True
REL002349,CR00306,CR01198,Financial Link,0,14,False
REL002350,CR00939,CR01305,Associate,0,40,True
REL002351,CR02982,CR02436,Known Contact,0,78,True
REL002352,CR01729,CR01252,Business Partner,0,48,False
REL002353,CR02954,CR01953,Family,0,29,True
REL002354,CR00158,CR02998,Associate,0,48,True
REL002355,CR00806,CR00987,Associate,0,51,True
REL002356,CR02652,CR00821,Associate,0,90,True
REL002357,CR01582,CR01038,Co-Offender,0,99,False
REL002358,CR01749,CR00219,Financial Link,0,26,True
REL002359,CR00001,CR01548,Family,0,40,True
REL002360,CR00341,CR02467,Business Partner,0,20,True
REL002361,CR02686,CR01453,Financial Link,0,28,False
REL002362,CR01727,CR00047,Associate,0,7,False
REL002363,CR02485,CR01169,Associate,0,87,True
REL002364,CR02251,CR01445,Gang Member,0,24,True
REL002365,CR02955,CR02786,Known Contact,0,74,True
REL002366,CR00577,CR00768,Business Partner,0,19,True
REL002367,CR02477,CR00301,Family,0,62,True
REL002368,CR02595,CR01595,Business Partner,0,1,True
REL002369,CR01935,CR02225,Family,0,14,True
REL002370,CR00024,CR01963,Financial Link,0,74,True
REL002371,CR00128,CR00588,Known Contact,0,71,True
REL002372,CR01620,CR00631,Gang Member,0,4,True
REL002373,CR02441,CR00772,Gang Member,0,93,True
REL002374,CR00918,CR02152,Known Contact,0,94,True
REL002375,CR02592,CR02951,Business Partner,0,80,True
REL002376,CR01552,CR02226,Co-Offender,0,66,True
REL002377,CR02245,CR02627,Business Partner,0,28,True
REL002378,CR00384,CR00713,Co-Offender,0,2,True
REL002379,CR02322,CR00834,Family,0,20,False
REL002380,CR02007,CR02715,Family,0,62,True
REL002381,CR02072,CR01187,Financial Link,0,38,False
REL002382,CR00041,CR02964,Co-Offender,0,63,True
REL002383,CR02024,CR00993,Financial Link,0,48,True
REL002384,CR00844,CR02731,Associate,0,42,True
REL002385,CR02320,CR00423,Associate,0,52,True
REL002386,CR02697,CR00275,Family,0,65,True
REL002387,CR02984,CR00772,Known Contact,0,70,False
REL002388,CR02914,CR02669,Gang Member,0,84,True
REL002389,CR01516,CR01008,Family,0,98,True
REL002390,CR00877,CR01728,Gang Member,0,39,True
REL002391,CR01332,CR00213,Family,0,4,True
REL002392,CR02751,CR00931,Known Contact,0,76,True
REL002393,CR01068,CR02085,Financial Link,0,8,True
REL002394,CR01863,CR00145,Financial Link,0,28,True
REL002395,CR02908,CR02356,Family,0,41,True
REL002396,CR01230,CR00227,Known Contact,0,77,True
REL002397,CR01547,CR01151,Known Contact,0,97,True
REL002398,CR02222,CR01298,Business Partner,0,21,True
REL002399,CR01534,CR02104,Business Partner,0,7,True
REL002400,CR02841,CR01224,Financial Link,0,4,True
REL002401,CR01992,CR02111,Known Contact,0,40,True
REL002402,CR01011,CR00374,Gang Member,0,18,True
REL002403,CR02900,CR00237,Financial Link,0,97,True
REL002404,CR01141,CR02235,Business Partner,0,13,False
REL002405,CR01889,CR01902,Known Contact,0,70,False
REL002406,CR02671,CR00233,Family,0,57,True
REL002407,CR00316,CR00454,Family,0,10,True
REL002408,CR02454,CR00105,Financial Link,0,99,False
REL002409,CR01741,CR00756,Financial Link,0,25,False
REL002410,CR02963,CR01257,Business Partner,0,62,False
REL002411,CR01237,CR00785,Co-Offender,0,100,True
REL002412,CR01648,CR00807,Business Partner,0,13,False
REL002413,CR01080,CR01795,Gang Member,0,50,True
REL002414,CR00380,CR00681,Business Partner,0,79,True
REL002415,CR02596,CR01854,Co-Offender,0,58,True
REL002416,CR02391,CR01448,Associate,0,70,False
REL002417,CR02425,CR00053,Co-Offender,0,66,False
REL002418,CR00413,CR00184,Co-Offender,0,62,True
REL002419,CR01359,CR01155,Associate,0,27,True
REL002420,CR02692,CR00739,Known Contact,0,76,True
REL002421,CR01222,CR02014,Co-Offender,0,35,True
REL002422,CR02395,CR01490,Associate,0,30,True
REL002423,CR00509,CR02129,Financial Link,0,62,True
REL002424,CR00573,CR01570,Business Partner,0,84,True
REL002425,CR00813,CR00319,Business Partner,0,100,True
REL002426,CR02470,CR00827,Known Contact,0,45,True
REL002427,CR00567,CR02418,Financial Link,0,39,False
REL002428,CR00782,CR00884,Co-Offender,0,68,False
REL002429,CR00323,CR00597,Financial Link,0,27,True
REL002430,CR00265,CR00670,Known Contact,0,81,True
REL002431,CR00016,CR01605,Gang Member,0,34,True
REL002432,CR01570,CR00598,Family,0,83,True
REL002433,CR00752,CR00401,Gang Member,0,35,False
REL002434,CR02730,CR00606,Gang Member,0,53,True
REL002435,CR02831,CR02875,Financial Link,0,81,True
REL002436,CR02743,CR02118,Associate,0,40,True
REL002437,CR01061,CR00879,Business Partner,0,69,False
REL002438,CR01235,CR02966,Known Contact,0,99,True
REL002439,CR01376,CR01610,Known Contact,0,64,True
REL002440,CR01447,CR00927,Co-Offender,0,12,True
REL002441,CR02136,CR02427,Business Partner,0,36,True
REL002442,CR02953,CR02117,Co-Offender,0,25,True
REL002443,CR00676,CR00322,Gang Member,0,45,True
REL002444,CR02486,CR00204,Family,0,36,True
REL002445,CR01458,CR02395,Co-Offender,0,91,True
REL002446,CR02630,CR02567,Financial Link,0,70,True
REL002447,CR00535,CR02172,Business Partner,0,40,True
REL002448,CR00907,CR01900,Co-Offender,0,2,True
REL002449,CR01386,CR02177,Co-Offender,0,57,True
REL002450,CR02646,CR00680,Associate,0,43,True
REL002451,CR01173,CR01936,Known Contact,0,54,True
REL002452,CR02628,CR01211,Co-Offender,0,34,False
REL002453,CR01948,CR01996,Known Contact,0,75,True
REL002454,CR02320,CR01028,Business Partner,0,35,True
REL002455,CR01438,CR00252,Business Partner,0,73,True
REL002456,CR02835,CR02442,Co-Offender,0,61,True
REL002457,CR00839,CR02923,Financial Link,0,47,True
REL002458,CR01542,CR00087,Co-Offender,0,76,True
REL002459,CR00410,CR02868,Associate,0,93,True
REL002460,CR02912,CR00568,Financial Link,0,82,False
REL002461,CR02113,CR01573,Associate,0,14,True
REL002462,CR00379,CR02221,Financial Link,0,10,True
REL002463,CR02627,CR00009,Associate,0,9,True
REL002464,CR02262,CR00967,Business Partner,0,57,False
REL002465,CR00894,CR00596,Known Contact,0,3,True
REL002466,CR01430,CR02639,Business Partner,0,96,True
REL002467,CR00454,CR02276,Gang Member,0,9,False
REL002468,CR02300,CR01199,Gang Member,0,60,True
REL002469,CR02434,CR01215,Gang Member,0,21,False
REL002470,CR02808,CR00135,Business Partner,0,41,True
REL002471,CR01913,CR00753,Co-Offender,0,79,True
REL002472,CR02769,CR00102,Associate,0,43,False
REL002473,CR02378,CR01403,Co-Offender,0,15,True
REL002474,CR00348,CR02450,Gang Member,0,56,True
REL002475,CR02508,CR01744,Known Contact,0,96,True
REL002476,CR00875,CR00870,Financial Link,0,5,True
REL002477,CR02045,CR00611,Associate,0,8,True
REL002478,CR00013,CR00456,Associate,0,98,True
REL002479,CR01276,CR02768,Known Contact,0,10,False
REL002480,CR01378,CR01243,Financial Link,0,41,False
REL002481,CR00034,CR02498,Financial Link,0,49,False
REL002482,CR02834,CR01982,Co-Offender,0,83,True
REL002483,CR01181,CR01110,Financial Link,0,21,True
REL002484,CR02768,CR02682,Business Partner,0,12,True
REL002485,CR02851,CR01897,Financial Link,0,86,True
REL002486,CR02444,CR02354,Gang Member,0,6,False
REL002487,CR01827,CR02140,Known Contact,0,70,True
REL002488,CR01307,CR02798,Associate,0,88,True
REL002489,CR01070,CR02623,Family,0,45,True
REL002490,CR00447,CR00701,Known Contact,0,71,True
REL002491,CR02132,CR00988,Financial Link,0,43,False
REL002492,CR00209,CR02081,Associate,0,26,True
REL002493,CR02716,CR00976,Gang Member,0,76,False
REL002494,CR02496,CR02561,Business Partner,0,24,True
REL002495,CR01578,CR00052,Co-Offender,0,1,False
REL002496,CR02008,CR02704,Financial Link,0,91,True
REL002497,CR00656,CR02075,Gang Member,0,68,True
REL002498,CR02651,CR01268,Family,0,27,True
REL002499,CR02662,CR02323,Gang Member,0,71,True
REL002500,CR00472,CR01155,Family,0,57,False
REL002501,CR00836,CR02689,Associate,0,44,True
REL002502,CR00822,CR00298,Financial Link,0,74,True
REL002503,CR01445,CR01171,Co-Offender,0,50,False
REL002504,CR01840,CR00304,Known Contact,0,17,True
REL002505,CR02990,CR02166,Financial Link,0,79,True
REL002506,CR00713,CR02877,Family,0,54,False
REL002507,CR00030,CR01022,Business Partner,0,45,False
REL002508,CR01202,CR01028,Gang Member,0,20,False
REL002509,CR02097,CR00556,Family,0,85,False
REL002510,CR02710,CR00932,Co-Offender,0,34,True
REL002511,CR01624,CR00517,Family,0,77,False
REL002512,CR00518,CR00794,Associate,0,35,False
REL002513,CR00791,CR00906,Business Partner,0,99,True
REL002514,CR02692,CR01264,Business Partner,0,20,False
REL002515,CR02677,CR01569,Gang Member,0,7,True
REL002516,CR01996,CR02994,Co-Offender,0,76,True
REL002517,CR01534,CR01990,Financial Link,0,21,False
REL002518,CR02696,CR02991,Gang Member,0,54,True
REL002519,CR01841,CR01223,Associate,0,65,True
REL002520,CR02645,CR01253,Known Contact,0,18,False
REL002521,CR00060,CR00755,Associate,0,38,False
REL002522,CR00299,CR00803,Known Contact,0,22,True
REL002523,CR01737,CR02134,Co-Offender,0,1,True
REL002524,CR00292,CR01435,Family,0,8,True
REL002525,CR02648,CR02338,Gang Member,0,97,True
REL002526,CR02008,CR01919,Family,0,14,False
REL002527,CR02095,CR01125,Business Partner,0,21,True
REL002528,CR02951,CR00534,Known Contact,0,55,True
REL002529,CR02539,CR01133,Known Contact,0,48,False
REL002530,CR01415,CR00023,Associate,0,13,True
REL002531,CR01308,CR01385,Financial Link,0,62,True
REL002532,CR02054,CR00481,Known Contact,0,26,True
REL002533,CR01568,CR01970,Family,0,33,True
REL002534,CR01443,CR01026,Co-Offender,0,47,True
REL002535,CR01655,CR01780,Financial Link,0,29,True
REL002536,CR01623,CR02571,Family,0,37,False
REL002537,CR02566,CR01153,Associate,0,77,False
REL002538,CR01903,CR00991,Gang Member,0,4,True
REL002539,CR01214,CR02530,Gang Member,0,12,False
REL002540,CR00441,CR02129,Associate,0,28,True
REL002541,CR00293,CR01788,Business Partner,0,81,True
REL002542,CR01999,CR01973,Known Contact,0,22,True
REL002543,CR02430,CR02670,Associate,0,44,True
REL002544,CR02458,CR02629,Financial Link,0,45,False
REL002545,CR00130,CR01025,Known Contact,0,40,True
REL002546,CR00055,CR01203,Financial Link,0,84,True
REL002547,CR00397,CR00212,Known Contact,0,50,False
REL002548,CR02100,CR01845,Business Partner,0,40,True
REL002549,CR00304,CR02379,Gang Member,0,33,False
REL002550,CR02930,CR01636,Family,0,45,True
REL002551,CR00330,CR01547,Associate,0,50,True
REL002552,CR01019,CR00993,Family,0,1,True
REL002553,CR01503,CR01986,Gang Member,0,88,True
REL002554,CR00518,CR01661,Associate,0,72,True
REL002555,CR02000,CR01253,Gang Member,0,34,True
REL002556,CR00583,CR02401,Gang Member,0,25,True
REL002557,CR01804,CR01489,Business Partner,0,42,False
REL002558,CR02009,CR01484,Gang Member,0,41,True
REL002559,CR01911,CR02854,Family,0,62,True
REL002560,CR00739,CR02175,Business Partner,0,30,True
REL002561,CR01030,CR01874,Family,0,10,True
REL002562,CR02664,CR01097,Associate,0,42,True
REL002563,CR00208,CR01915,Gang Member,0,28,True
REL002564,CR01405,CR01725,Gang Member,0,16,False
REL002565,CR02886,CR02701,Financial Link,0,89,False
REL002566,CR02097,CR00514,Business Partner,0,37,True
REL002567,CR02778,CR02534,Financial Link,0,47,True
REL002568,CR02321,CR02930,Financial Link,0,57,True
REL002569,CR02045,CR02568,Family,0,82,True
REL002570,CR00812,CR00427,Co-Offender,0,62,True
REL002571,CR00890,CR00079,Known Contact,0,12,False
REL002572,CR00598,CR00113,Co-Offender,0,85,True
REL002573,CR02876,CR02559,Family,0,15,False
REL002574,CR01106,CR02329,Family,0,82,True
REL002575,CR01801,CR00083,Financial Link,0,26,True
REL002576,CR01530,CR02730,Business Partner,0,59,True
REL002577,CR01315,CR01967,Financial Link,0,32,True
REL002578,CR02238,CR01543,Gang Member,0,3,True
REL002579,CR00267,CR00733,Co-Offender,0,70,True
REL002580,CR01464,CR02418,Associate,0,95,False
REL002581,CR00115,CR02660,Family,0,25,True
REL002582,CR01278,CR00319,Co-Offender,0,74,True
REL002583,CR00690,CR02562,Associate,0,12,True
REL002584,CR02498,CR02197,Business Partner,0,16,True
REL002585,CR00417,CR01221,Co-Offender,0,10,True
REL002586,CR02938,CR02999,Co-Offender,0,14,False
REL002587,CR01468,CR00687,Financial Link,0,32,True
REL002588,CR02238,CR02376,Gang Member,0,55,True
REL002589,CR01236,CR01192,Co-Offender,0,54,True
REL002590,CR02329,CR00164,Business Partner,0,96,False
REL002591,CR02287,CR01182,Co-Offender,0,74,True
REL002592,CR00078,CR00196,Gang Member,0,63,False
REL002593,CR02667,CR00566,Financial Link,0,10,False
REL002594,CR01619,CR02193,Known Contact,0,49,True
REL002595,CR00330,CR02851,Business Partner,0,8,True
REL002596,CR01801,CR01434,Associate,0,50,True
REL002597,CR02822,CR01201,Gang Member,0,53,True
REL002598,CR00454,CR01246,Financial Link,0,66,True
REL002599,CR01801,CR02811,Associate,0,78,True
REL002600,CR02511,CR01165,Known Contact,0,15,False
REL002601,CR02774,CR01815,Financial Link,0,80,True
REL002602,CR00291,CR00055,Gang Member,0,33,False
REL002603,CR00644,CR00270,Gang Member,0,34,True
REL002604,CR01630,CR00423,Gang Member,0,97,True
REL002605,CR01735,CR02333,Known Contact,0,97,True
REL002606,CR01412,CR02535,Financial Link,0,68,True
REL002607,CR01510,CR01754,Co-Offender,0,80,False
REL002608,CR02924,CR00642,Financial Link,0,5,False
REL002609,CR01573,CR01705,Co-Offender,0,25,True
REL002610,CR00659,CR00864,Known Contact,0,3,True
REL002611,CR02773,CR02973,Business Partner,0,57,True
REL002612,CR00195,CR02051,Co-Offender,0,34,False
REL002613,CR01322,CR00245,Financial Link,0,68,False
REL002614,CR00457,CR00281,Business Partner,0,28,True
REL002615,CR00544,CR02242,Financial Link,0,30,True
REL002616,CR01775,CR00147,Family,0,34,False
REL002617,CR02852,CR02548,Known Contact,0,50,True
REL002618,CR00379,CR00093,Family,0,2,True
REL002619,CR01153,CR00595,Business Partner,0,29,True
REL002620,CR00427,CR02517,Associate,0,93,True
REL002621,CR01433,CR00679,Family,0,99,True
REL002622,CR02320,CR02601,Gang Member,0,51,False
REL002623,CR00497,CR01461,Gang Member,0,28,True
REL002624,CR01041,CR00498,Gang Member,0,87,False
REL002625,CR00102,CR00119,Known Contact,0,100,True
REL002626,CR00621,CR02783,Co-Offender,0,81,True
REL002627,CR00609,CR00292,Associate,0,91,False
REL002628,CR02908,CR02697,Co-Offender,0,6,True
REL002629,CR02156,CR00210,Co-Offender,0,84,True
REL002630,CR02984,CR00720,Family,0,76,False
REL002631,CR01792,CR00977,Gang Member,0,45,True
REL002632,CR00666,CR01699,Associate,0,63,True
REL002633,CR00837,CR01608,Business Partner,0,3,True
REL002634,CR00657,CR02923,Known Contact,0,26,True
REL002635,CR01042,CR01698,Co-Offender,0,34,True
REL002636,CR01417,CR02697,Financial Link,0,76,True
REL002637,CR02738,CR00534,Financial Link,0,9,True
REL002638,CR02986,CR00378,Associate,0,13,False
REL002639,CR02421,CR02898,Co-Offender,0,69,True
REL002640,CR02895,CR00313,Co-Offender,0,78,True
REL002641,CR00679,CR00095,Business Partner,0,83,False
REL002642,CR02121,CR02789,Business Partner,0,38,True
REL002643,CR01464,CR01733,Associate,0,59,True
REL002644,CR01002,CR00554,Known Contact,0,80,False
REL002645,CR01773,CR00135,Family,0,51,True
REL002646,CR02776,CR00360,Known Contact,0,98,True
REL002647,CR02088,CR02160,Family,0,48,True
REL002648,CR02373,CR00560,Known Contact,0,2,True
REL002649,CR01572,CR01570,Business Partner,0,70,True
REL002650,CR00583,CR00560,Business Partner,0,81,True
REL002651,CR00989,CR01953,Business Partner,0,35,True
REL002652,CR01669,CR01318,Known Contact,0,74,True
REL002653,CR02513,CR02596,Gang Member,0,13,False
REL002654,CR00514,CR00204,Business Partner,0,39,False
REL002655,CR02885,CR00043,Associate,0,85,True
REL002656,CR02224,CR02660,Associate,0,43,True
REL002657,CR01409,CR02051,Family,0,91,False
REL002658,CR02238,CR02342,Financial Link,0,1,True
REL002659,CR00772,CR02423,Business Partner,0,10,True
REL002660,CR01407,CR01015,Business Partner,0,54,True
REL002661,CR00841,CR00022,Known Contact,0,7,False
REL002662,CR00225,CR00851,Known Contact,0,44,True
REL002663,CR01689,CR00401,Financial Link,0,94,True
REL002664,CR01676,CR01148,Business Partner,0,73,True
REL002665,CR00930,CR00115,Gang Member,0,92,True
REL002666,CR01202,CR02719,Known Contact,0,53,True
REL002667,CR02229,CR01232,Financial Link,0,37,True
REL002668,CR00711,CR00647,Associate,0,12,True
REL002669,CR00189,CR00186,Family,0,60,True
REL002670,CR00170,CR02643,Co-Offender,0,90,False
REL002671,CR02778,CR00828,Gang Member,0,81,True
REL002672,CR01213,CR02063,Known Contact,0,99,True
REL002673,CR02482,CR02329,Co-Offender,0,46,True
REL002674,CR01639,CR00998,Gang Member,0,71,True
REL002675,CR02380,CR02462,Associate,0,35,True
REL002676,CR01398,CR02315,Co-Offender,0,79,False
REL002677,CR00766,CR01310,Family,0,50,True
REL002678,CR02911,CR01324,Financial Link,0,19,True
REL002679,CR02551,CR01813,Business Partner,0,94,True
REL002680,CR01568,CR01435,Family,0,19,True
REL002681,CR00961,CR01130,Gang Member,0,92,True
REL002682,CR00205,CR00444,Financial Link,0,93,True
REL002683,CR00602,CR00939,Financial Link,0,80,True
REL002684,CR02833,CR02643,Gang Member,0,71,True
REL002685,CR02441,CR00069,Financial Link,0,53,True
REL002686,CR01457,CR01430,Associate,0,91,True
REL002687,CR02089,CR01359,Financial Link,0,62,True
REL002688,CR02638,CR02546,Financial Link,0,21,False
REL002689,CR00432,CR00866,Co-Offender,0,33,True
REL002690,CR01041,CR00799,Gang Member,0,82,True
REL002691,CR02690,CR01272,Gang Member,0,70,False
REL002692,CR01923,CR01983,Co-Offender,0,74,True
REL002693,CR00931,CR02122,Known Contact,0,67,False
REL002694,CR00060,CR01974,Financial Link,0,93,False
REL002695,CR00134,CR02546,Gang Member,0,5,True
REL002696,CR01088,CR01276,Co-Offender,0,15,True
REL002697,CR01990,CR00651,Gang Member,0,61,True
REL002698,CR02391,CR00371,Financial Link,0,90,True
REL002699,CR02596,CR00573,Associate,0,95,True
REL002700,CR00008,CR00231,Family,0,93,True
REL002701,CR00003,CR02203,Co-Offender,0,62,True
REL002702,CR02168,CR01192,Known Contact,0,32,True
REL002703,CR02408,CR02170,Business Partner,0,19,True
REL002704,CR02752,CR01654,Associate,0,66,True
REL002705,CR00351,CR02058,Family,0,65,True
REL002706,CR01941,CR01972,Financial Link,0,90,True
REL002707,CR00720,CR02788,Co-Offender,0,45,False
REL002708,CR00030,CR00054,Family,0,80,True
REL002709,CR01892,CR02787,Gang Member,0,37,True
REL002710,CR00331,CR02883,Known Contact,0,33,False
REL002711,CR00707,CR01238,Financial Link,0,40,True
REL002712,CR01110,CR01542,Business Partner,0,36,True
REL002713,CR02028,CR00309,Known Contact,0,52,True
REL002714,CR00589,CR01305,Business Partner,0,4,False
REL002715,CR00751,CR02948,Family,0,15,False
REL002716,CR00786,CR02360,Business Partner,0,33,True
